@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE season NUMERIC
@ATTRIBUTE commentCount NUMERIC
@ATTRIBUTE greatComment NUMERIC
@ATTRIBUTE goodComment NUMERIC
@ATTRIBUTE badComment NUMERIC
@ATTRIBUTE location NUMERIC

@DATA
39678516,6625919,5,20151210084025,12,228,154,64,10,42
87497913,6625919,4,20151207142616,12,228,154,64,10,42
90338919,7914489,5,20160904185257,09,90,74,14,2,42
72327203,7914489,4,20160816100204,08,90,74,14,2,42
93656232,7914489,5,20160809151436,08,90,74,14,2,42
82744759,7914489,3,20160806235156,08,90,74,14,2,42
75300853,7914489,3,20160803201345,08,90,74,14,2,42
32242509,7914489,5,20160718083756,07,90,74,14,2,42
93468611,7914489,2,20160705150709,07,90,74,14,2,42
57891531,7914489,5,20160629111554,06,90,74,14,2,42
17351705,7914489,3,20160612130303,06,90,74,14,2,42
84439111,7914489,4,20160524104221,05,90,74,14,2,42
50891966,7914489,5,20160425151621,04,90,74,14,2,42
42760319,7914489,5,20160414233527,04,90,74,14,2,42
92608181,7914489,4,20160402092759,04,90,74,14,2,42
54174478,7914489,4,20160324074315,03,90,74,14,2,42
266064,7914489,3,20160305154344,03,90,74,14,2,42
3104114,5438709,4,20140404032624,04,212,145,57,10,42
17534632,5438709,3,20140402175245,04,212,145,57,10,42
30637328,5438709,4,20140325112508,03,212,145,57,10,42
58896493,5438709,4,20140318204847,03,212,145,57,10,42
591738,5438709,5,20140225161745,02,212,145,57,10,42
80435286,5438709,5,20140127110727,01,212,145,57,10,42
17475850,5438709,4,20140110083013,01,212,145,57,10,42
70224318,5438709,3,20131225112731,12,212,145,57,10,42
47850503,5438709,2,20131211141739,12,212,145,57,10,42
1149206,5438709,3,20131205110118,12,212,145,57,10,42
5528078,5438709,5,20131204175709,12,212,145,57,10,42
933471,5438709,3,20131204070551,12,212,145,57,10,42
60751906,5438709,3,20131203222048,12,212,145,57,10,42
1088076,5438709,3,20131203195811,12,212,145,57,10,42
64738910,5438709,4,20131202223323,12,212,145,57,10,42
36759789,32842,5,20150616102328,06,107,92,11,4,42
924589,32842,4,20150609103932,06,107,92,11,4,42
87583352,32842,5,20150503012008,05,107,92,11,4,42
59378058,32842,4,20150428174921,04,107,92,11,4,42
39617550,32842,4,20150411134723,04,107,92,11,4,42
17078397,32842,4,20150316201920,03,107,92,11,4,42
17412866,32842,2,20150225175001,02,107,92,11,4,42
42485995,32842,4,20150210092026,02,107,92,11,4,42
43945323,32842,4,20150127000826,01,107,92,11,4,42
19244528,32842,5,20141217115917,12,107,92,11,4,42
17402325,32842,4,20141113144329,11,107,92,11,4,42
268215,32842,5,20141029110737,10,107,92,11,4,42
17365111,32842,4,20141028141039,10,107,92,11,4,42
17365111,32842,4,20141028140741,10,107,92,11,4,42
38122873,32842,5,20141018104135,10,107,92,11,4,42
92280559,6625919,3,20160415071319,04,228,154,64,10,42
79605010,6625919,4,20160409135342,04,228,154,64,10,42
56051567,6625919,5,20160409094717,04,228,154,64,10,42
41690424,6625919,4,20160403074349,04,228,154,64,10,42
49863464,6625919,5,20160330144542,03,228,154,64,10,42
89811470,6625919,3,20160323075317,03,228,154,64,10,42
87957308,6625919,4,20160322112137,03,228,154,64,10,42
51275980,6625919,5,20160315124751,03,228,154,64,10,42
38896164,6625919,3,20160315095656,03,228,154,64,10,42
74826674,6625919,4,20160307104927,03,228,154,64,10,42
30815113,6625919,4,20160305215717,03,228,154,64,10,42
74083961,6625919,5,20160226120700,02,228,154,64,10,42
77084923,6625919,3,20160224142043,02,228,154,64,10,42
47677963,6625919,4,20160223195512,02,228,154,64,10,42
51271110,6625919,5,20160220200350,02,228,154,64,10,42
91450759,7914489,2,20170822102812,08,90,74,14,2,42
64594849,7914489,5,20170821114341,08,90,74,14,2,42
94024988,7914489,5,20170630011010,06,90,74,14,2,42
75517040,7914489,4,20170618095928,06,90,74,14,2,42
48576551,7914489,4,20170508155613,05,90,74,14,2,42
78626435,7914489,3,20170831141628,08,90,74,14,2,42
81244856,7914489,5,20170823192155,08,90,74,14,2,42
93814475,7914489,5,20170815122107,08,90,74,14,2,42
91899050,7914489,3,20170528152921,05,90,74,14,2,42
76246070,7914489,4,20170524152809,05,90,74,14,2,42
67895125,7914489,5,20170401162237,04,90,74,14,2,42
64988581,7914489,5,20170331182052,03,90,74,14,2,42
37515462,7914489,5,20170329160101,03,90,74,14,2,42
73481825,7914489,3,20170301144252,03,90,74,14,2,42
63224717,7914489,3,20161002214244,10,90,74,14,2,42
17379596,5438842,4,20170106175529,01,1,1,0,0,25
74140955,5427394,3,20170618172005,06,7,6,1,0,34
51337409,5427394,5,20170525205741,05,7,6,1,0,34
64759123,5427394,4,20160822171714,08,7,6,1,0,34
89081466,5427394,4,20150810155320,08,7,6,1,0,34
17265589,5427394,4,20140812155248,08,7,6,1,0,34
10017787,5427394,5,20140812151931,08,7,6,1,0,34
19252301,5427394,4,20131118130919,11,7,6,1,0,34
769105,5438545,5,20131214100157,12,162,106,49,7,50
17516268,5438545,5,20131130180653,11,162,106,49,7,50
19191398,5438545,3,20131123151408,11,162,106,49,7,50
17121329,5438545,2,20131122224501,11,162,106,49,7,50
1899883,5438545,4,20131122205425,11,162,106,49,7,50
551344,5438545,4,20131122121610,11,162,106,49,7,50
69847287,5438545,3,20131121185105,11,162,106,49,7,50
647577,5438545,2,20131118140004,11,162,106,49,7,50
60175617,5438545,3,20131113115439,11,162,106,49,7,50
39741691,5438545,4,20131028105159,10,162,106,49,7,50
78500978,5438545,5,20131018102300,10,162,106,49,7,50
113215,5438545,3,20131015094958,10,162,106,49,7,50
33049467,5438709,4,20140624170409,06,212,145,57,10,50
31045894,5438709,4,20140624155551,06,212,145,57,10,50
17303238,5438709,5,20140612140159,06,212,145,57,10,50
5081028,5438709,4,20140612103052,06,212,145,57,10,50
4784949,5438709,5,20140601050808,06,212,145,57,10,50
82550856,5438709,5,20140525231644,05,212,145,57,10,50
10414878,5438709,4,20140523224725,05,212,145,57,10,50
82225749,5438709,3,20140523220644,05,212,145,57,10,50
57775426,5438709,5,20140508165413,05,212,145,57,10,50
16005983,5438709,5,20140507113740,05,212,145,57,10,50
44339870,5438709,3,20140505214639,05,212,145,57,10,50
616488,5438709,2,20140430010310,04,212,145,57,10,50
17450462,5438709,1,20140421205521,04,212,145,57,10,50
10950788,5438709,2,20140416233719,04,212,145,57,10,50
69612300,5438709,4,20140415135044,04,212,145,57,10,50
5478451,32842,5,20150917095853,09,107,92,11,4,50
891768,32842,5,20150911172555,09,107,92,11,4,50
141566,32842,3,20150910004855,09,107,92,11,4,50
76022874,32842,4,20150906171915,09,107,92,11,4,50
837807,32842,5,20150830073647,08,107,92,11,4,50
5005016,32842,3,20150819120057,08,107,92,11,4,50
19507386,32842,4,20150818101234,08,107,92,11,4,50
19145209,32842,4,20150817221843,08,107,92,11,4,50
273680,32842,4,20150817103208,08,107,92,11,4,50
17340194,32842,3,20150815095538,08,107,92,11,4,50
61337705,32842,4,20150811103541,08,107,92,11,4,50
17483425,32842,4,20150810153601,08,107,92,11,4,50
19367715,32842,5,20150719221537,07,107,92,11,4,50
888885,32842,5,20150714211050,07,107,92,11,4,50
19870665,32842,4,20150624005026,06,107,92,11,4,50
60049768,6625919,3,20161025155311,10,228,154,64,10,50
47892245,6625919,3,20161018012835,10,228,154,64,10,50
958787,6625919,4,20161005203411,10,228,154,64,10,50
58135960,6625919,4,20160824154121,08,228,154,64,10,50
19061202,6625919,3,20160724212523,07,228,154,64,10,50
58076916,6625919,4,20160612003923,06,228,154,64,10,50
70335857,6625919,4,20160515211910,05,228,154,64,10,50
62525698,6625919,4,20160513071115,05,228,154,64,10,50
35315109,6625919,5,20160510011903,05,228,154,64,10,50
55226302,6625919,3,20160508192614,05,228,154,64,10,50
89484211,6625919,4,20160504100904,05,228,154,64,10,50
79872733,6625919,5,20160428073900,04,228,154,64,10,50
64384102,6625919,5,20160424110402,04,228,154,64,10,50
989492,6625919,4,20160422094646,04,228,154,64,10,50
10597039,6625919,3,20160418074301,04,228,154,64,10,50
51943683,5438545,3,20140515134905,05,162,106,49,7,50
605857,5438545,3,20140508230657,05,162,106,49,7,50
31946534,5438545,3,20140413124639,04,162,106,49,7,50
5102660,5438545,2,20140411103605,04,162,106,49,7,50
17395728,5438545,5,20140410210835,04,162,106,49,7,50
50863275,5438545,5,20140409152806,04,162,106,49,7,50
79675991,5438545,2,20140307164236,03,162,106,49,7,50
573132,5438545,4,20140213122816,02,162,106,49,7,50
41953403,5438545,3,20140211140512,02,162,106,49,7,50
86673839,5438545,5,20140205153948,02,162,106,49,7,50
17574550,5438545,3,20140121175204,01,162,106,49,7,50
89240754,5438545,4,20140111221052,01,162,106,49,7,50
369050,5438545,4,20131226154030,12,162,106,49,7,50
17688041,5438545,3,20131217151124,12,162,106,49,7,50
47850503,5438545,2,20131216104650,12,162,106,49,7,50
71180390,5438709,5,20141004005048,10,212,145,57,10,50
78604814,5438709,3,20141001094203,10,212,145,57,10,50
763072,5438709,5,20140925091036,09,212,145,57,10,50
158081,5438709,4,20140920065802,09,212,145,57,10,50
19758200,5438709,3,20140919203504,09,212,145,57,10,50
65035792,5438709,3,20140917183742,09,212,145,57,10,50
725345,5438709,4,20140906021920,09,212,145,57,10,50
722504,5438709,4,20140825000342,08,212,145,57,10,50
19585411,5438709,4,20140813174026,08,212,145,57,10,50
50622321,5438709,4,20140812170618,08,212,145,57,10,50
19123996,5438709,4,20140812120404,08,212,145,57,10,50
17469063,5438709,4,20140729195625,07,212,145,57,10,50
50473920,5438709,3,20140728213638,07,212,145,57,10,50
17770612,5438709,4,20140708134506,07,212,145,57,10,50
152668,5438709,3,20140701093504,07,212,145,57,10,50
90330154,32842,5,20151204180212,12,107,92,11,4,50
10113586,32842,5,20151128173108,11,107,92,11,4,50
19517029,32842,5,20151127144010,11,107,92,11,4,50
266064,32842,3,20151025001731,10,107,92,11,4,50
90115323,32842,5,20151020234005,10,107,92,11,4,50
90325736,32842,5,20151019121900,10,107,92,11,4,50
87643438,32842,5,20151015094113,10,107,92,11,4,50
237648,32842,5,20151012093546,10,107,92,11,4,50
5408422,32842,5,20151011135343,10,107,92,11,4,50
90325788,32842,5,20151009144029,10,107,92,11,4,50
247109,32842,5,20151008100040,10,107,92,11,4,50
39813882,32842,5,20150930162011,09,107,92,11,4,50
65085562,32842,4,20150929165115,09,107,92,11,4,50
288045,32842,4,20150927203750,09,107,92,11,4,50
19988955,32842,3,20150919123225,09,107,92,11,4,50
82686029,6625919,5,20170802224403,08,228,154,64,10,50
79873325,6625919,4,20170517100202,05,228,154,64,10,50
93345443,6625919,5,20170430204643,04,228,154,64,10,50
43306648,6625919,3,20170427204726,04,228,154,64,10,50
91727393,6625919,5,20170327220731,03,228,154,64,10,50
45478578,6625919,4,20170212181712,02,228,154,64,10,50
93814475,6625919,4,20170831004343,08,228,154,64,10,50
80952533,6625919,4,20170825070347,08,228,154,64,10,50
85228561,6625919,5,20170808123211,08,228,154,64,10,50
82717439,6625919,4,20170618204835,06,228,154,64,10,50
63245119,6625919,3,20170530162436,05,228,154,64,10,50
92683981,6625919,2,20170313164931,03,228,154,64,10,50
66407927,6625919,5,20161227222958,12,228,154,64,10,50
65160706,6625919,5,20161206134446,12,228,154,64,10,50
52105969,6625919,3,20161025160336,10,228,154,64,10,50
17450462,5438545,3,20140727222936,07,162,106,49,7,50
17191717,5438545,4,20140727222159,07,162,106,49,7,50
10240389,5438545,3,20140726094938,07,162,106,49,7,50
82858214,5438545,5,20140723065146,07,162,106,49,7,50
19313695,5438545,3,20140722075543,07,162,106,49,7,50
34916701,5438545,5,20140721083049,07,162,106,49,7,50
60296436,5438545,3,20140710180657,07,162,106,49,7,50
17727855,5438545,4,20140626222912,06,162,106,49,7,50
278774,5438545,5,20140610214135,06,162,106,49,7,50
89924945,5438545,4,20140610140927,06,162,106,49,7,50
19620681,5438545,4,20140610133353,06,162,106,49,7,50
19050453,5438545,4,20140610125352,06,162,106,49,7,50
80657566,5438545,4,20140528143301,05,162,106,49,7,50
100226,5438545,4,20140527082519,05,162,106,49,7,50
82550856,5438545,5,20140522112451,05,162,106,49,7,50
77886149,5438709,3,20141216210919,12,212,145,57,10,50
69030382,5438709,4,20141212094759,12,212,145,57,10,50
5619141,5438709,4,20141211134428,12,212,145,57,10,50
5408422,5438709,4,20141206164906,12,212,145,57,10,50
72195616,5438709,4,20141119211200,11,212,145,57,10,50
19580984,5438709,4,20141112085740,11,212,145,57,10,50
1596028,5438709,3,20141031162606,10,212,145,57,10,50
75675768,5438709,5,20141031152729,10,212,145,57,10,50
48625979,5438709,5,20141020204906,10,212,145,57,10,50
859217,5438709,5,20141016174902,10,212,145,57,10,50
86546557,5438709,4,20141013190723,10,212,145,57,10,50
770240,5438709,4,20141013135210,10,212,145,57,10,50
64051478,5438709,3,20141011153244,10,212,145,57,10,50
74371078,5438709,5,20141011102320,10,212,145,57,10,50
58931256,5438709,5,20141006154105,10,212,145,57,10,50
46694341,8077144,4,20161206181625,12,13,8,5,0,50
93814475,8077144,3,20170912115444,09,13,8,5,0,50
291598,8077144,3,20170808140304,08,13,8,5,0,50
83121206,8077144,5,20170731085514,07,13,8,5,0,50
70147159,8077144,3,20170501084931,05,13,8,5,0,50
93859273,8077144,4,20170321173631,03,13,8,5,0,50
93898457,8077144,4,20170219204845,02,13,8,5,0,50
93906419,8077144,4,20170118211359,01,13,8,5,0,50
91700665,8077144,5,20160118145704,01,13,8,5,0,50
36496850,8077144,4,20160116103859,01,13,8,5,0,50
66994605,8077144,3,20151015113424,10,13,8,5,0,50
63169165,8077144,4,20151007081424,10,13,8,5,0,50
60278537,8077144,3,20140919102446,09,13,8,5,0,50
93171823,32842,5,20160603165516,06,107,92,11,4,50
66545871,32842,5,20160601103657,06,107,92,11,4,50
63943429,32842,4,20160502210129,05,107,92,11,4,50
90460320,32842,5,20160429144457,04,107,92,11,4,50
70650643,32842,5,20160418230650,04,107,92,11,4,50
53616213,32842,4,20160328231154,03,107,92,11,4,50
64726130,32842,4,20160328114856,03,107,92,11,4,50
90520219,32842,5,20160328085127,03,107,92,11,4,50
90330248,32842,4,20160317144547,03,107,92,11,4,50
36353831,32842,5,20160307175242,03,107,92,11,4,50
773280,32842,5,20160214092304,02,107,92,11,4,50
50891966,32842,4,20160129104722,01,107,92,11,4,50
5462795,32842,4,20160103014643,01,107,92,11,4,50
74466223,32842,5,20160101012732,01,107,92,11,4,50
49772906,32842,4,20151218225833,12,107,92,11,4,50
532187,5438545,5,20141102105217,11,162,106,49,7,50
34397240,5438545,3,20141027112202,10,162,106,49,7,50
1146978,5438545,5,20141024221328,10,162,106,49,7,50
381841,5438545,5,20141014141927,10,162,106,49,7,50
45104711,5438545,4,20140930094354,09,162,106,49,7,50
66864964,5438545,5,20140924152753,09,162,106,49,7,50
10283366,5438545,3,20140917145634,09,162,106,49,7,50
84896748,5438545,3,20140914205013,09,162,106,49,7,50
65100052,5438545,4,20140907215118,09,162,106,49,7,50
80610340,5438545,3,20140905141210,09,162,106,49,7,50
53006791,5438545,4,20140825085210,08,162,106,49,7,50
17539517,5438545,2,20140822173715,08,162,106,49,7,50
5411235,5438545,5,20140819143806,08,162,106,49,7,50
924589,5438545,3,20140808153855,08,162,106,49,7,50
40538876,5438545,5,20140728144719,07,162,106,49,7,50
45706919,5438709,3,20150508141529,05,212,145,57,10,50
53858973,5438709,4,20150425083709,04,212,145,57,10,50
63829092,5438709,3,20150422205648,04,212,145,57,10,50
56214514,5438709,5,20150415095556,04,212,145,57,10,50
17477270,5438709,3,20150324200002,03,212,145,57,10,50
62266500,5438709,3,20150324173938,03,212,145,57,10,50
46363566,5438709,5,20150310141740,03,212,145,57,10,50
5489111,5438709,4,20150223135417,02,212,145,57,10,50
60110910,5438709,5,20150222000628,02,212,145,57,10,50
88208346,5438709,4,20150125212157,01,212,145,57,10,50
254833,5438709,5,20150122110909,01,212,145,57,10,50
5305063,5438709,5,20150120235506,01,212,145,57,10,50
44205010,5438709,4,20150119015539,01,212,145,57,10,50
81997036,5438709,5,20150110223912,01,212,145,57,10,50
89218113,5438709,2,20150104110754,01,212,145,57,10,50
94024988,32842,5,20170630010037,06,107,92,11,4,50
39032539,32842,5,20170215101517,02,107,92,11,4,50
923500,32842,3,20170208110609,02,107,92,11,4,50
17236981,32842,4,20170201140039,02,107,92,11,4,50
72385059,32842,5,20160915202017,09,107,92,11,4,50
17583064,32842,4,20170719071320,07,107,92,11,4,50
49504892,32842,2,20170529235434,05,107,92,11,4,50
51638113,32842,4,20170224165408,02,107,92,11,4,50
35481992,32842,3,20170102081013,01,107,92,11,4,50
291598,32842,3,20161009124951,10,107,92,11,4,50
93639958,32842,4,20161003124142,10,107,92,11,4,50
75651313,32842,5,20160901155704,09,107,92,11,4,50
93504725,32842,2,20160704163237,07,107,92,11,4,50
30432177,32842,5,20160622233244,06,107,92,11,4,50
411911,32842,3,20160609204507,06,107,92,11,4,50
10238856,976890,4,20131122180723,11,181,141,35,5,26
31984744,5438545,4,20150423203815,04,162,106,49,7,26
30021964,5438545,4,20150412144104,04,162,106,49,7,26
80148841,5438545,3,20150315160515,03,162,106,49,7,26
888885,5438545,5,20150203213043,02,162,106,49,7,26
71278621,5438545,3,20150124101129,01,162,106,49,7,26
17224236,5438545,4,20150121095707,01,162,106,49,7,26
38512979,5438545,2,20150116164513,01,162,106,49,7,26
36696448,5438545,4,20150116164128,01,162,106,49,7,26
84912327,5438545,5,20150115095700,01,162,106,49,7,26
77486814,5438545,5,20150104143615,01,162,106,49,7,26
56087935,5438545,3,20150103150904,01,162,106,49,7,26
216305,5438545,3,20141120230031,11,162,106,49,7,26
47161666,5438545,3,20141114134219,11,162,106,49,7,26
19294449,5438545,5,20141114130904,11,162,106,49,7,26
5195733,5438545,3,20141103102007,11,162,106,49,7,26
64692926,5438709,5,20150728140045,07,212,145,57,10,26
19676011,5438709,5,20150725223637,07,212,145,57,10,26
19367715,5438709,5,20150720091828,07,212,145,57,10,26
5028582,5438709,3,20150709144515,07,212,145,57,10,26
67046876,5438709,4,20150623115134,06,212,145,57,10,26
36759789,5438709,5,20150616102105,06,212,145,57,10,26
73471309,5438709,4,20150615144900,06,212,145,57,10,26
56801522,5438709,5,20150611181242,06,212,145,57,10,26
629261,5438709,4,20150611122454,06,212,145,57,10,26
83948128,5438709,5,20150611102802,06,212,145,57,10,26
77671772,5438709,4,20150609203830,06,212,145,57,10,26
19137483,5438709,3,20150609201454,06,212,145,57,10,26
90391579,5438709,5,20150606145649,06,212,145,57,10,26
5133714,5438709,4,20150605144919,06,212,145,57,10,26
90525300,5438709,5,20150527074751,05,212,145,57,10,26
373307,976890,4,20140424102811,04,181,141,35,5,26
19866350,976890,4,20140410213735,04,181,141,35,5,26
81842936,976890,2,20140406201542,04,181,141,35,5,26
727267,976890,3,20140404115414,04,181,141,35,5,26
650614,976890,5,20140402164827,04,181,141,35,5,26
5465709,976890,5,20140306220549,03,181,141,35,5,26
5539772,976890,5,20140303173711,03,181,141,35,5,26
19870665,976890,5,20140223232519,02,181,141,35,5,26
19870665,976890,5,20140223221802,02,181,141,35,5,26
1381651965,976890,4,20131203163159,12,181,141,35,5,26
19186352,976890,3,20131201211454,12,181,141,35,5,26
89963861,976890,5,20131127224012,11,181,141,35,5,26
60998056,976890,4,20131126171854,11,181,141,35,5,26
89963861,976890,5,20131125104937,11,181,141,35,5,26
31571641,976890,5,20131122235454,11,181,141,35,5,26
30022167,5438545,4,20150806160633,08,162,106,49,7,26
34351632,5438545,3,20150731205526,07,162,106,49,7,26
37950446,5438545,3,20150725223101,07,162,106,49,7,26
84755402,5438545,3,20150724111202,07,162,106,49,7,26
19367715,5438545,5,20150719215327,07,162,106,49,7,26
19204656,5438545,4,20150715211110,07,162,106,49,7,26
19119786,5438545,5,20150704184512,07,162,106,49,7,26
75840397,5438545,3,20150702162315,07,162,106,49,7,26
5702740,5438545,3,20150625230714,06,162,106,49,7,26
46221031,5438545,4,20150618115305,06,162,106,49,7,26
573883,5438545,3,20150615112415,06,162,106,49,7,26
71641083,5438545,3,20150614223245,06,162,106,49,7,26
62977941,5438545,3,20150614192757,06,162,106,49,7,26
17124538,5438545,3,20150613143303,06,162,106,49,7,26
62639641,5438545,4,20150505212024,05,162,106,49,7,26
67808638,5438709,4,20150915105414,09,212,145,57,10,26
70499742,5438709,4,20150911194210,09,212,145,57,10,26
264031,5438709,5,20150907093114,09,212,145,57,10,26
50150160,5438709,5,20150903144107,09,212,145,57,10,26
37944733,5438709,4,20150901200121,09,212,145,57,10,26
52943090,5438709,3,20150824115103,08,212,145,57,10,26
78771507,5438709,4,20150819172400,08,212,145,57,10,26
79116584,5438709,3,20150818222619,08,212,145,57,10,26
34247518,5438709,3,20150818122723,08,212,145,57,10,26
36313055,5438709,5,20150811151539,08,212,145,57,10,26
5164535,5438709,4,20150807083541,08,212,145,57,10,26
66637740,5438709,4,20150806194453,08,212,145,57,10,26
80928469,5438709,4,20150806104336,08,212,145,57,10,26
84662053,5438709,5,20150802072546,08,212,145,57,10,26
79365339,5438709,4,20150729204808,07,212,145,57,10,26
66716514,5432612,4,20170406223304,04,9,8,1,0,25
64384102,5432612,5,20160505075914,05,9,8,1,0,25
57586853,5432612,5,20160505075221,05,9,8,1,0,25
41383371,5432612,5,20141103105243,11,9,8,1,0,25
17450462,5432612,4,20140930101013,09,9,8,1,0,25
50473920,5432612,3,20140703193705,07,9,8,1,0,25
19821977,5432612,5,20140518104605,05,9,8,1,0,25
75499583,5432612,5,20140403115219,04,9,8,1,0,25
647577,5432612,4,20131118140437,11,9,8,1,0,25
17140763,976890,4,20140702153717,07,181,141,35,5,25
50473920,976890,4,20140629220534,06,181,141,35,5,25
82550856,976890,5,20140616225302,06,181,141,35,5,25
19143224,976890,4,20140614173503,06,181,141,35,5,25
76192748,976890,3,20140613230302,06,181,141,35,5,25
41394911,976890,5,20140613214509,06,181,141,35,5,25
55342731,976890,5,20140612183833,06,181,141,35,5,25
19867468,976890,3,20140610161629,06,181,141,35,5,25
212316,976890,4,20140610152447,06,181,141,35,5,25
82055985,976890,3,20140610080105,06,181,141,35,5,25
38068589,976890,5,20140609231611,06,181,141,35,5,25
61186573,976890,4,20140514125502,05,181,141,35,5,25
19694230,976890,3,20140512150533,05,181,141,35,5,25
39369818,976890,5,20140510151520,05,181,141,35,5,25
77750913,976890,5,20140509160146,05,181,141,35,5,25
73903124,5438545,3,20151007164218,10,162,106,49,7,25
19705969,5438545,4,20151001071404,10,162,106,49,7,25
68596185,5438545,4,20150921124226,09,162,106,49,7,25
83820475,5438545,5,20150916094328,09,162,106,49,7,25
934345,5438545,3,20150915114953,09,162,106,49,7,25
1065017,5438545,3,20150906104525,09,162,106,49,7,25
62494685,5438545,3,20150902103253,09,162,106,49,7,25
68179074,5438545,5,20150901171629,09,162,106,49,7,25
84469501,5438545,5,20150830103458,08,162,106,49,7,25
51745316,5438545,5,20150826160749,08,162,106,49,7,25
35030726,5438545,4,20150819085033,08,162,106,49,7,25
4062430,5438545,4,20150816184501,08,162,106,49,7,25
61687544,5438545,4,20150815234104,08,162,106,49,7,25
628853,5438545,5,20150811162230,08,162,106,49,7,25
17207800,5438545,4,20150809202127,08,162,106,49,7,25
91629000,5438709,3,20151112203448,11,212,145,57,10,25
455392,5438709,4,20151107153936,11,212,145,57,10,25
72468781,5438709,3,20151105213342,11,212,145,57,10,25
48159865,5438709,4,20151104083828,11,212,145,57,10,25
91518818,5438709,4,20151030150839,10,212,145,57,10,25
85862896,5438709,4,20151027154545,10,212,145,57,10,25
68219050,5438709,5,20151013085125,10,212,145,57,10,25
32288214,5438709,3,20151012203715,10,212,145,57,10,25
81187403,5438709,5,20151010194042,10,212,145,57,10,25
17599050,5438709,5,20151007234608,10,212,145,57,10,25
86598277,5438709,4,20151007194540,10,212,145,57,10,25
89421399,5438709,5,20151007110947,10,212,145,57,10,25
423409,5438709,4,20151004085218,10,212,145,57,10,25
17681148,5438709,4,20150921093039,09,212,145,57,10,25
68573011,5438709,4,20150921085737,09,212,145,57,10,25
1051432,976890,4,20141007184324,10,181,141,35,5,25
81928271,976890,3,20140928013447,09,181,141,35,5,25
33230077,976890,4,20140926083624,09,181,141,35,5,25
1050347,976890,4,20140914001815,09,181,141,35,5,25
5065198,976890,5,20140907115014,09,181,141,35,5,25
64490794,976890,5,20140906202624,09,181,141,35,5,25
39751671,976890,2,20140904194312,09,181,141,35,5,25
3444746,976890,2,20140903155933,09,181,141,35,5,25
59306938,976890,5,20140902091432,09,181,141,35,5,25
17355856,976890,2,20140807105127,08,181,141,35,5,25
36241390,976890,5,20140802214905,08,181,141,35,5,25
587403,976890,4,20140731093938,07,181,141,35,5,25
10240389,976890,5,20140726094454,07,181,141,35,5,25
45988607,976890,5,20140723230125,07,181,141,35,5,25
513105,976890,4,20140705075840,07,181,141,35,5,25
39212731,5438545,3,20151120170012,11,162,106,49,7,25
658633,5438545,3,20151118095207,11,162,106,49,7,25
91574740,5438545,5,20151116082524,11,162,106,49,7,25
17527064,5438545,5,20151102152837,11,162,106,49,7,25
45955992,5438545,4,20151029110657,10,162,106,49,7,25
40665756,5438545,5,20151029093408,10,162,106,49,7,25
17534632,5438545,5,20151026174950,10,162,106,49,7,25
62909942,5438545,4,20151026164354,10,162,106,49,7,25
35420967,5438545,4,20151025124506,10,162,106,49,7,25
91477943,5438545,5,20151025102233,10,162,106,49,7,25
17056087,5438545,4,20151023091022,10,162,106,49,7,25
19493853,5438545,4,20151014001319,10,162,106,49,7,25
52268437,5438545,5,20151013110357,10,162,106,49,7,25
19080672,5438545,5,20151009181947,10,162,106,49,7,25
72745782,5438545,4,20151007171038,10,162,106,49,7,25
936017,5438709,5,20160213154950,02,212,145,57,10,25
48746161,5438709,3,20160212085032,02,212,145,57,10,25
11085951,5438709,3,20160119014709,01,212,145,57,10,25
93158494,5438709,4,20160107124759,01,212,145,57,10,25
5643469,5438709,4,20160106232134,01,212,145,57,10,25
17529582,5438709,5,20160104142047,01,212,145,57,10,25
84160659,5438709,3,20151217210345,12,212,145,57,10,25
45279243,5438709,5,20151213171343,12,212,145,57,10,25
83884121,5438709,3,20151209011259,12,212,145,57,10,25
63385304,5438709,5,20151204203215,12,212,145,57,10,25
17379596,5438709,5,20151124190717,11,212,145,57,10,25
74602465,5438709,3,20151122010525,11,212,145,57,10,25
75831817,5438709,3,20151119173019,11,212,145,57,10,25
66563038,5438709,4,20151119020945,11,212,145,57,10,25
90387996,5438709,5,20151115133640,11,212,145,57,10,25
60466102,976890,5,20150116114619,01,181,141,35,5,25
58807649,976890,4,20150108195738,01,181,141,35,5,25
31318426,976890,5,20150106104319,01,181,141,35,5,25
70447141,976890,4,20141225112852,12,181,141,35,5,25
50958348,976890,3,20141222063146,12,181,141,35,5,25
19259453,976890,4,20141219160922,12,181,141,35,5,25
110600,976890,5,20141212210456,12,181,141,35,5,25
44446752,976890,5,20141205121659,12,181,141,35,5,25
17128128,976890,3,20141203094948,12,181,141,35,5,25
77997538,976890,4,20141130140452,11,181,141,35,5,25
338725,976890,5,20141129184349,11,181,141,35,5,25
70444799,976890,3,20141116220657,11,181,141,35,5,25
84766638,976890,4,20141102175850,11,181,141,35,5,25
87679565,976890,5,20141013122340,10,181,141,35,5,25
33033770,976890,3,20141008101620,10,181,141,35,5,25
90460320,5438545,5,20160419144237,04,162,106,49,7,25
72954917,5438545,4,20160328213537,03,162,106,49,7,25
90520219,5438545,5,20160223091105,02,162,106,49,7,25
10113586,5438545,4,20160223064524,02,162,106,49,7,25
