@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE season NUMERIC
@ATTRIBUTE commentCount NUMERIC
@ATTRIBUTE greatComment NUMERIC
@ATTRIBUTE goodComment NUMERIC
@ATTRIBUTE badComment NUMERIC

@DATA
38896164,5438917,4,20160315095656,03,18,10,8,0
5097222,5438917,4,20160130093649,01,18,10,8,0
110656,5438917,4,20151206194833,12,18,10,8,0
49541026,5438917,3,20151025232132,10,18,10,8,0
89151063,5438917,3,20150930155359,09,18,10,8,0
80567394,5438917,4,20150918134611,09,18,10,8,0
35233947,5438917,4,20150918134138,09,18,10,8,0
5133714,5438917,4,20150806133801,08,18,10,8,0
76387005,5438917,3,20150712081733,07,18,10,8,0
35955494,5438917,4,20141031134357,10,18,10,8,0
50473920,5438917,3,20140902203915,09,18,10,8,0
17450462,5438917,3,20140613192909,06,18,10,8,0
333674,5438917,3,20140129120540,01,18,10,8,0
72406457,5438917,5,20131211183206,12,18,10,8,0
60229364,6325823,5,20140401125909,04,85,69,15,1
49623999,6325823,3,20140224165317,02,85,69,15,1
196022,6325823,5,20140224115946,02,85,69,15,1
67956655,6325823,4,20140207160645,02,85,69,15,1
86673839,6325823,5,20140205153923,02,85,69,15,1
19134530,6325823,5,20140122163742,01,85,69,15,1
5361561,6325823,3,20131209152843,12,85,69,15,1
74673149,6325823,5,20131126174004,11,85,69,15,1
5233412,6325823,4,20131119135610,11,85,69,15,1
17706583,6325823,5,20131102154556,11,85,69,15,1
47850503,5438732,2,20131211141812,12,74,43,21,10
933471,5438732,3,20131204070210,12,74,43,21,10
686915,5438732,3,20131116225121,11,74,43,21,10
19043671,5438732,4,20131115164601,11,74,43,21,10
977837,5438732,5,20131115152358,11,74,43,21,10
5738890,5438732,3,20131114200851,11,74,43,21,10
13040056,5438732,5,20131114154512,11,74,43,21,10
1053116,5438732,4,20131023165338,10,74,43,21,10
35011048,5438732,5,20131019200502,10,74,43,21,10
71997398,5438732,2,20131019102704,10,74,43,21,10
19673110,5438732,3,20131017140000,10,74,43,21,10
17502695,5438732,3,20131016131805,10,74,43,21,10
1052659,5438732,5,20131014213805,10,74,43,21,10
152668,5438732,4,20130913081818,09,74,43,21,10
73328785,5426735,5,20150103220718,01,66,52,11,2
88223279,5426735,4,20141203084149,12,66,52,11,2
34260639,5426735,4,20141125205219,11,66,52,11,2
63072721,5426735,5,20141112234838,11,66,52,11,2
52894219,5426735,5,20141029153131,10,66,52,11,2
291598,5426735,5,20141019052045,10,66,52,11,2
17806393,5426735,4,20140902105114,09,66,52,11,2
17806393,5426735,4,20140902105027,09,66,52,11,2
17806393,5426735,4,20140902104947,09,66,52,11,2
357912,5426735,4,20140818142509,08,66,52,11,2
725345,5426735,4,20140809224556,08,66,52,11,2
32242001,5426735,1,20140809061800,08,66,52,11,2
37686811,5426735,5,20140715130900,07,66,52,11,2
17489153,5426735,5,20140707160413,07,66,52,11,2
19050453,5426735,4,20140517220407,05,66,52,11,2
50530674,1009854,5,20151216225434,12,73,53,17,3
70210209,1009854,3,20151125085940,11,73,53,17,3
90312098,1009854,4,20151104163313,11,73,53,17,3
61548879,1009854,4,20151015085133,10,73,53,17,3
89106715,1009854,5,20151006115453,10,73,53,17,3
17138077,1009854,5,20151006073124,10,73,53,17,3
40884383,1009854,3,20151003080218,10,73,53,17,3
80567394,1009854,4,20150929194129,09,73,53,17,3
68226330,1009854,5,20150921140657,09,73,53,17,3
36051748,1009854,3,20150916092431,09,73,53,17,3
62632430,1009854,3,20150822010534,08,73,53,17,3
35155067,1009854,4,20150816092950,08,73,53,17,3
84532125,1009854,3,20150807152304,08,73,53,17,3
55341494,1009854,5,20150714234445,07,73,53,17,3
36759789,1009854,5,20150616133536,06,73,53,17,3
410344,6325823,4,20140520160525,05,85,69,15,1
17445454,6325823,3,20140520145001,05,85,69,15,1
281716,6325823,4,20140520144132,05,85,69,15,1
665768,6325823,4,20140520100333,05,85,69,15,1
50856079,6325823,4,20140517231553,05,85,69,15,1
543892,6325823,4,20140514151514,05,85,69,15,1
17064067,6325823,4,20140514130601,05,85,69,15,1
20025036,6325823,4,20140512192823,05,85,69,15,1
62752855,6325823,4,20140512192451,05,85,69,15,1
325325,6325823,4,20140512165237,05,85,69,15,1
42183352,6325823,4,20140512154839,05,85,69,15,1
58642228,6325823,5,20140510011343,05,85,69,15,1
5298436,6325823,3,20140509001244,05,85,69,15,1
40390407,6325823,5,20140508140011,05,85,69,15,1
42194661,6325823,5,20140502231838,05,85,69,15,1
19745158,5438732,4,20140812144124,08,74,43,21,10
50622321,5438732,4,20140812135534,08,74,43,21,10
66419614,5438732,5,20140806235342,08,74,43,21,10
50473920,5438732,2,20140728213705,07,74,43,21,10
17770612,5438732,4,20140708134741,07,74,43,21,10
33049467,5438732,3,20140706132723,07,74,43,21,10
31045894,5438732,1,20140624154703,06,74,43,21,10
5081028,5438732,3,20140612102857,06,74,43,21,10
4784949,5438732,3,20140601050838,06,74,43,21,10
82550856,5438732,5,20140525232031,05,74,43,21,10
19050453,5438732,4,20140517215812,05,74,43,21,10
17450462,5438732,1,20140421205834,04,74,43,21,10
17539461,5438732,4,20140408112212,04,74,43,21,10
70224318,5438732,3,20131225113401,12,74,43,21,10
19766614,5438732,5,20131214190550,12,74,43,21,10
75675768,5426735,5,20151203081920,12,66,52,11,2
266064,5426735,3,20151030114154,10,66,52,11,2
72066498,5426735,5,20151007182945,10,66,52,11,2
19705969,5426735,5,20150820060903,08,66,52,11,2
17356339,5426735,5,20150814214309,08,66,52,11,2
77855846,5426735,5,20150802153240,08,66,52,11,2
36759789,5426735,5,20150616094942,06,66,52,11,2
629261,5426735,3,20150611125122,06,66,52,11,2
57713266,5426735,4,20150429001826,04,66,52,11,2
48448541,5426735,4,20150420103937,04,66,52,11,2
650614,5426735,5,20150416202852,04,66,52,11,2
76303026,5426735,5,20150226232542,02,66,52,11,2
30442519,5426735,5,20150221002452,02,66,52,11,2
44476208,5426735,5,20150211103025,02,66,52,11,2
39682449,5426735,3,20150121122155,01,66,52,11,2
82717439,1009854,4,20170712103420,07,73,53,17,3
45572256,1009854,5,20161229170447,12,73,53,17,3
83624871,1009854,4,20170430022749,04,73,53,17,3
80860653,1009854,5,20161002175553,10,73,53,17,3
32729586,1009854,4,20160519160753,05,73,53,17,3
17448152,1009854,5,20160311231117,03,73,53,17,3
93014894,1009854,5,20160309223749,03,73,53,17,3
90327278,1009854,5,20160308130439,03,73,53,17,3
91640367,1009854,4,20160229221408,02,73,53,17,3
72614919,1009854,3,20160229095951,02,73,53,17,3
88311696,1009854,5,20160223094016,02,73,53,17,3
93016144,1009854,3,20160223082241,02,73,53,17,3
92857356,1009854,4,20160131210551,01,73,53,17,3
91617963,1009854,4,20160124202532,01,73,53,17,3
11085951,1009854,3,20160119011120,01,73,53,17,3
17388730,6325823,5,20140821115603,08,85,69,15,1
61919101,6325823,5,20140820141100,08,85,69,15,1
87106417,6325823,5,20140813083753,08,85,69,15,1
66109868,6325823,4,20140808130346,08,85,69,15,1
50473920,6325823,3,20140731220959,07,85,69,15,1
69350827,6325823,5,20140729204019,07,85,69,15,1
37810622,6325823,3,20140723182441,07,85,69,15,1
34916701,6325823,4,20140721105231,07,85,69,15,1
82550856,6325823,5,20140617094058,06,85,69,15,1
739287,6325823,4,20140614095811,06,85,69,15,1
813333,6325823,5,20140524110831,05,85,69,15,1
5157114,6325823,4,20140522085807,05,85,69,15,1
944717,6325823,4,20140521160246,05,85,69,15,1
19891863,6325823,4,20140521134940,05,85,69,15,1
17402993,6325823,4,20140521133503,05,85,69,15,1
10381,19417,5,20120128193826,01,154,131,16,7
139439,19417,5,20110820115256,08,154,131,16,7
13314,19417,5,20110613205913,06,154,131,16,7
316818,19417,5,20110326064115,03,154,131,16,7
52666344,7900649,5,20140725125556,07,16,6,0,0
53858973,5438732,4,20150425083710,04,74,43,21,10
338725,5438732,1,20150328201711,03,74,43,21,10
18052482,5438732,3,20150124230427,01,74,43,21,10
5641359,5438732,2,20150109003103,01,74,43,21,10
34741381,5438732,5,20141202114834,12,74,43,21,10
75675768,5438732,5,20141031152754,10,74,43,21,10
770952,5438732,4,20141030104905,10,74,43,21,10
17592681,5438732,4,20141006145445,10,74,43,21,10
89295202,5438732,3,20140915021754,09,74,43,21,10
17477270,5438732,3,20140908173350,09,74,43,21,10
84624136,5438732,4,20140829105409,08,74,43,21,10
295172,5438732,1,20140816051703,08,74,43,21,10
435816,5438732,4,20140813171543,08,74,43,21,10
704442,5438732,4,20140812165957,08,74,43,21,10
54339815,5438732,4,20140812164229,08,74,43,21,10
5274621,5426735,4,20170915143355,09,66,52,11,2
74790730,5426735,3,20170403214932,04,66,52,11,2
72109373,5426735,1,20161005184125,10,66,52,11,2
48258009,5426735,3,20160914120105,09,66,52,11,2
38970627,5426735,4,20160719161033,07,66,52,11,2
1388501668,5426735,3,20160717224729,07,66,52,11,2
91640367,5426735,4,20160309204944,03,66,52,11,2
46570889,5426735,5,20160303175154,03,66,52,11,2
136176,5426735,5,20160224101814,02,66,52,11,2
92866242,5426735,3,20160219180627,02,66,52,11,2
10649849,5426735,4,20160110100313,01,66,52,11,2
93045612,5426735,5,20151231185746,12,66,52,11,2
92857356,5426735,4,20151223131954,12,66,52,11,2
19528749,5426735,5,20151221151648,12,66,52,11,2
91617963,5426735,4,20151215084142,12,66,52,11,2
17450462,5438909,3,20140628044805,06,44,28,14,2
17450462,5438909,3,20140628043904,06,44,28,14,2
65731805,5438909,3,20140626224207,06,44,28,14,2
17412866,5438909,4,20140512214437,05,44,28,14,2
920883,5438909,4,20140503084524,05,44,28,14,2
19557032,5438909,4,20140323012839,03,44,28,14,2
591738,5438909,3,20140303124154,03,44,28,14,2
444640,5438909,4,20140116222850,01,44,28,14,2
77394413,5438909,4,20131210152549,12,44,28,14,2
48242209,5438909,3,20131019201138,10,44,28,14,2
19673110,5438909,3,20131018220553,10,44,28,14,2
19027751,5438909,3,20131018200145,10,44,28,14,2
65304920,5438909,5,20131016083433,10,44,28,14,2
650614,5438909,5,20131015125007,10,44,28,14,2
19033417,6325823,4,20150820141701,08,85,69,15,1
88797349,6325823,4,20150819175035,08,85,69,15,1
51983598,6325823,4,20150819141240,08,85,69,15,1
67008486,6325823,4,20150818170219,08,85,69,15,1
288045,6325823,5,20150616161233,06,85,69,15,1
68141515,6325823,4,20150603015515,06,85,69,15,1
17631099,6325823,3,20150524103144,05,85,69,15,1
5038608,6325823,4,20150219004803,02,85,69,15,1
83842070,6325823,5,20150211072044,02,85,69,15,1
34294085,6325823,3,20141121174755,11,85,69,15,1
35784589,6325823,5,20141020132635,10,85,69,15,1
63431897,6325823,2,20141011162830,10,85,69,15,1
81928271,6325823,3,20140930151527,09,85,69,15,1
36226184,6325823,4,20140929145018,09,85,69,15,1
88590900,6325823,4,20140918141130,09,85,69,15,1
13000491,19417,4,20131117143437,11,154,131,16,7
43365288,19417,5,20131117000018,11,154,131,16,7
17483146,19417,4,20131114105046,11,154,131,16,7
76603776,19417,4,20131020091207,10,154,131,16,7
17371764,19417,4,20131020001640,10,154,131,16,7
19083211,19417,5,20131019005222,10,154,131,16,7
48242209,19417,3,20131018084335,10,154,131,16,7
65304920,19417,5,20131017142638,10,154,131,16,7
254103,19417,3,20131016135405,10,154,131,16,7
17778517,19417,4,20131015213510,10,154,131,16,7
912437,19417,5,20131015145820,10,154,131,16,7
17379399,19417,4,20131015113924,10,154,131,16,7
19485113,19417,5,20131005151412,10,154,131,16,7
12959,19417,5,20130906113751,09,154,131,16,7
213278,19417,5,20120306121938,03,154,131,16,7
36496850,5438732,5,20160116103257,01,74,43,21,10
93158494,5438732,4,20160107124759,01,74,43,21,10
72468781,5438732,3,20151105213357,11,74,43,21,10
79934210,5438732,4,20150924094532,09,74,43,21,10
326291,5438732,4,20150918145053,09,74,43,21,10
264031,5438732,5,20150907093114,09,74,43,21,10
62074550,5438732,3,20150821205516,08,74,43,21,10
78771507,5438732,5,20150819172400,08,74,43,21,10
34247518,5438732,3,20150818122723,08,74,43,21,10
10886495,5438732,3,20150811180835,08,74,43,21,10
5164535,5438732,4,20150807083541,08,74,43,21,10
5311636,5438732,5,20150722154636,07,74,43,21,10
67046876,5438732,3,20150703195656,07,74,43,21,10
77671772,5438732,4,20150609202957,06,74,43,21,10
88208346,5438732,4,20150511164130,05,74,43,21,10
72217296,5438909,3,20150808154751,08,44,28,14,2
5133714,5438909,3,20150806133801,08,44,28,14,2
67744928,5438909,3,20150610133054,06,44,28,14,2
50891966,5438909,4,20150522152452,05,44,28,14,2
39617550,5438909,4,20150407094954,04,44,28,14,2
66737892,5438909,4,20150202195535,02,44,28,14,2
34741381,5438909,5,20141202110415,12,44,28,14,2
35857194,5438909,2,20141028154123,10,44,28,14,2
17312314,5438909,4,20140922114122,09,44,28,14,2
67163852,5438909,4,20140922112724,09,44,28,14,2
1899883,5438909,4,20140922102107,09,44,28,14,2
42834517,5438909,5,20140807163204,08,44,28,14,2
5543324,5438909,4,20140711125415,07,44,28,14,2
513105,5438909,5,20140706063423,07,44,28,14,2
50473920,5438909,3,20140705191133,07,44,28,14,2
17379596,6325823,5,20151124164355,11,85,69,15,1
91629000,6325823,3,20151112203419,11,85,69,15,1
136176,6325823,5,20151112085336,11,85,69,15,1
39678516,6325823,4,20151106145515,11,85,69,15,1
75608717,6325823,4,20151027082858,10,85,69,15,1
700703,6325823,5,20151011185626,10,85,69,15,1
266064,6325823,3,20151004113037,10,85,69,15,1
19493853,6325823,4,20151004002005,10,85,69,15,1
75338284,6325823,3,20150925151929,09,85,69,15,1
19166818,6325823,4,20150925075612,09,85,69,15,1
90441984,6325823,3,20150904003741,09,85,69,15,1
70099074,6325823,5,20150903115344,09,85,69,15,1
47634520,6325823,4,20150902140303,09,85,69,15,1
90395616,6325823,5,20150830175250,08,85,69,15,1
84052615,6325823,3,20150822094855,08,85,69,15,1
936194,19417,4,20140807165630,08,154,131,16,7
19991948,19417,4,20140807163226,08,154,131,16,7
17089024,19417,4,20140807160121,08,154,131,16,7
67166974,19417,4,20140804162948,08,154,131,16,7
67296287,19417,4,20140804063133,08,154,131,16,7
46274291,19417,5,20140730224549,07,154,131,16,7
17679937,19417,5,20140711195923,07,154,131,16,7
37813436,19417,3,20140701110531,07,154,131,16,7
855165,19417,3,20140516161556,05,154,131,16,7
19031235,19417,4,20140511183749,05,154,131,16,7
834433,19417,4,20131204133629,12,154,131,16,7
44284508,19417,5,20131130001316,11,154,131,16,7
17179679,19417,4,20131128082645,11,154,131,16,7
5309540,19417,5,20131126204018,11,154,131,16,7
57414893,19417,5,20131122195547,11,154,131,16,7
60392021,5438732,4,20170722221958,07,74,43,21,10
46694341,5438732,5,20170424143331,04,74,43,21,10
46924640,5438732,5,20170903212309,09,74,43,21,10
38274473,5438732,2,20170620131528,06,74,43,21,10
51337409,5438732,4,20170525205742,05,74,43,21,10
50572648,5438732,5,20170208132416,02,74,43,21,10
54949656,5438732,2,20160911115026,09,74,43,21,10
93003846,5438732,4,20160613103128,06,74,43,21,10
90547543,5438732,5,20160602191553,06,74,43,21,10
63385304,5438732,4,20160511075637,05,74,43,21,10
48286069,5438732,3,20160425113009,04,74,43,21,10
10113586,5438732,3,20160419064600,04,74,43,21,10
90435850,5438732,3,20160416232223,04,74,43,21,10
36494209,5438732,4,20160214091748,02,74,43,21,10
91629000,5438732,3,20160211213903,02,74,43,21,10
62629975,7900649,4,20170320103801,03,16,6,0,0
85795942,7900649,5,20160410115920,04,16,6,0,0
32973377,7900649,5,20160322090920,03,16,6,0,0
31408879,7900649,4,20160315081426,03,16,6,0,0
91659947,7900649,3,20160101103816,01,16,6,0,0
899293,7900649,5,20151218075620,12,16,6,0,0
17473712,7900649,3,20151214114448,12,16,6,0,0
48073258,7900649,4,20151027144245,10,16,6,0,0
17534632,7900649,3,20151026171137,10,16,6,0,0
38057506,7900649,3,20150930124313,09,16,6,0,0
64557049,7900649,3,20150909145706,09,16,6,0,0
5128290,7900649,5,20150809180311,08,16,6,0,0
44964196,7900649,4,20150725081126,07,16,6,0,0
46221031,7900649,4,20150615154912,06,16,6,0,0
45370173,7900649,3,20150119074924,01,16,6,0,0
17269693,6327345,5,20131204093920,12,94,72,19,2
526650,6327345,3,20131202112345,12,94,72,19,2
77394413,6327345,4,20131202091415,12,94,72,19,2
491777,6327345,3,20131128170631,11,94,72,19,2
94149880,5438909,4,20170908010414,09,44,28,14,2
82717439,5438909,4,20170618204835,06,44,28,14,2
11014759,5438909,3,20161125213804,11,44,28,14,2
5486156,5438909,1,20160520142444,05,44,28,14,2
64384102,5438909,5,20160422212201,04,44,28,14,2
39678516,5438909,4,20160326072308,03,44,28,14,2
38896164,5438909,4,20160315095656,03,44,28,14,2
77084923,5438909,4,20160224142043,02,44,28,14,2
58807649,5438909,4,20151029020810,10,44,28,14,2
934345,5438909,4,20151025193214,10,44,28,14,2
956371,5438909,4,20150925142147,09,44,28,14,2
90338456,5438909,3,20150906225527,09,44,28,14,2
19145209,5438909,4,20150831224832,08,44,28,14,2
35013523,5438909,4,20150824141135,08,44,28,14,2
76279411,5438909,3,20150811113352,08,44,28,14,2
60392021,6325823,5,20170828005716,08,85,69,15,1
413041,6325823,5,20170405094803,04,85,69,15,1
93814475,6325823,5,20170814113902,08,85,69,15,1
34701954,6325823,4,20170803221523,08,85,69,15,1
33721075,6325823,5,20170721060300,07,85,69,15,1
34552767,6325823,4,20170410120049,04,85,69,15,1
1046576,6325823,4,20170202191516,02,85,69,15,1
50207623,6325823,3,20160724214615,07,85,69,15,1
33386358,6325823,5,20160420090457,04,85,69,15,1
92608181,6325823,4,20160411143317,04,85,69,15,1
5229303,6325823,4,20160307204710,03,85,69,15,1
42485995,6325823,4,20160214133457,02,85,69,15,1
91579116,6325823,4,20160125104343,01,85,69,15,1
921770,6325823,5,20151214223635,12,85,69,15,1
57805140,6325823,5,20151125112934,11,85,69,15,1
13002777,19417,4,20141231163859,12,154,131,16,7
38863656,19417,5,20141222175141,12,154,131,16,7
60520950,19417,5,20141121160821,11,154,131,16,7
285976,19417,4,20141118175623,11,154,131,16,7
775301,19417,4,20141027105504,10,154,131,16,7
712794,19417,5,20141021081817,10,154,131,16,7
584029,19417,2,20140927232443,09,154,131,16,7
52585400,19417,2,20140922183519,09,154,131,16,7
923541,19417,4,20140911110445,09,154,131,16,7
32319701,19417,5,20140904184846,09,154,131,16,7
72991537,19417,4,20140823220014,08,154,131,16,7
78727685,19417,4,20140822053327,08,154,131,16,7
19846144,19417,5,20140807180803,08,154,131,16,7
77861261,19417,4,20140807172317,08,154,131,16,7
19163282,19417,4,20140807170826,08,154,131,16,7
35011048,5426670,5,20131019200509,10,64,43,20,1
5661040,5426670,4,20131019175433,10,64,43,20,1
19673110,5426670,3,20131017134958,10,64,43,20,1
1052659,5426670,5,20131014213833,10,64,43,20,1
77750913,5438850,2,20140509160223,05,87,58,26,3
17293033,5438850,4,20140417130802,04,87,58,26,3
17293033,5438850,4,20140417130748,04,87,58,26,3
727267,5438850,5,20140404115608,04,87,58,26,3
19870665,5438850,5,20140224100847,02,87,58,26,3
19870665,5438850,5,20140223220622,02,87,58,26,3
5361561,5438850,3,20131209154544,12,87,58,26,3
1899883,5438850,4,20131122231028,11,87,58,26,3
80217242,5438850,3,20131024172721,10,87,58,26,3
47564569,5438850,5,20131021003144,10,87,58,26,3
17121729,5438850,5,20131016112911,10,87,58,26,3
650614,5438850,5,20131015125101,10,87,58,26,3
10017787,6327345,4,20140819094722,08,94,72,19,2
5151261,6327345,4,20140818141242,08,94,72,19,2
68938784,6327345,5,20140813180532,08,94,72,19,2
725345,6327345,5,20140809224742,08,94,72,19,2
49675044,6327345,5,20140718093218,07,94,72,19,2
19069360,6327345,4,20140713104802,07,94,72,19,2
17489153,6327345,4,20140707160423,07,94,72,19,2
19391983,6327345,4,20140624113458,06,94,72,19,2
77671772,6327345,4,20140611171149,06,94,72,19,2
60462655,6327345,5,20140518005936,05,94,72,19,2
73905604,6327345,2,20140425012051,04,94,72,19,2
17770612,6327345,3,20140407200810,04,94,72,19,2
55726163,6327345,5,20140215233920,02,94,72,19,2
77607750,6327345,4,20140212234507,02,94,72,19,2
37241132,6327345,3,20140202002402,02,94,72,19,2
61620179,19417,5,20150528132909,05,154,131,16,7
45279243,19417,5,20150522150452,05,154,131,16,7
63846065,19417,5,20150507093559,05,154,131,16,7
48207041,19417,5,20150506105321,05,154,131,16,7
17079920,19417,2,20150425004324,04,154,131,16,7
58787959,19417,4,20150423212046,04,154,131,16,7
65680004,19417,4,20150324103542,03,154,131,16,7
89882472,19417,2,20150320161124,03,154,131,16,7
344214,19417,3,20150228002104,02,154,131,16,7
42106862,19417,3,20150223002116,02,154,131,16,7
63074169,19417,4,20150215120359,02,154,131,16,7
42377251,19417,1,20150211223823,02,154,131,16,7
5451212,19417,3,20150124003556,01,154,131,16,7
46539593,19417,5,20150123144003,01,154,131,16,7
36696448,19417,4,20150116163158,01,154,131,16,7
513105,5438850,3,20140705073044,07,87,58,26,3
17140763,5438850,4,20140702154018,07,87,58,26,3
17450462,5438850,4,20140628045343,06,87,58,26,3
10534999,5438850,2,20140620201830,06,87,58,26,3
17450462,5438850,3,20140619053912,06,87,58,26,3
76192748,5438850,3,20140613230455,06,87,58,26,3
76192748,5438850,3,20140613230350,06,87,58,26,3
10534999,5438850,3,20140613210848,06,87,58,26,3
41039044,5438850,5,20140612210603,06,87,58,26,3
55342731,5438850,5,20140612183907,06,87,58,26,3
55342731,5438850,5,20140612183841,06,87,58,26,3
62286917,5438850,3,20140528012116,05,87,58,26,3
82550856,5438850,5,20140525223241,05,87,58,26,3
17412866,5438850,4,20140512214744,05,87,58,26,3
17140763,5438850,5,20140510060927,05,87,58,26,3
48073258,5426670,3,20140608191219,06,64,43,20,1
44339870,5426670,3,20140505214646,05,64,43,20,1
57593714,5426670,3,20140408224235,04,64,43,20,1
17539461,5426670,5,20140408112217,04,64,43,20,1
76413826,5426670,5,20140209234158,02,64,43,20,1
1018813,5426670,5,20140126113508,01,64,43,20,1
17475850,5426670,4,20140110083309,01,64,43,20,1
71997398,5426670,3,20131205095740,12,64,43,20,1
60751906,5426670,4,20131203223203,12,64,43,20,1
19186352,5426670,3,20131201212107,12,64,43,20,1
686915,5426670,3,20131116225226,11,64,43,20,1
19425255,5426670,5,20131102200812,11,64,43,20,1
266515,5426670,5,20131022215649,10,64,43,20,1
5565951,5426670,5,20131022173532,10,64,43,20,1
19112398,5426670,1,20131020225320,10,64,43,20,1
37137537,6817179,3,20140509220843,05,23,16,4,3
80238101,6817179,4,20140318200918,03,23,16,4,3
66807807,6817179,5,20140318153621,03,23,16,4,3
69185690,6817179,3,20131222004958,12,23,16,4,3
17304310,6817179,2,20131212162431,12,23,16,4,3
5083180,6817179,4,20131102225334,11,23,16,4,3
5173361,6817179,4,20131030161435,10,23,16,4,3
83010612,6817179,4,20140105144709,01,23,16,4,3
76303026,6327345,4,20150301000217,03,94,72,19,2
373067,6327345,5,20150228141443,02,94,72,19,2
364868,6327345,5,20150226143740,02,94,72,19,2
42954712,6327345,4,20150130174914,01,94,72,19,2
44205010,6327345,4,20150119020227,01,94,72,19,2
73328785,6327345,5,20150106112918,01,94,72,19,2
2347281,6327345,4,20141219190912,12,94,72,19,2
34260639,6327345,2,20141209173249,12,94,72,19,2
88223279,6327345,3,20141208100610,12,94,72,19,2
158081,6327345,5,20140919124121,09,94,72,19,2
5091245,6327345,5,20140911130505,09,94,72,19,2
17772137,6327345,4,20140819105918,08,94,72,19,2
5133633,6327345,4,20140819102922,08,94,72,19,2
17101759,6327345,4,20140819101437,08,94,72,19,2
77877568,6327345,4,20140819095529,08,94,72,19,2
84755402,19417,4,20150724111929,07,154,131,16,7
37031849,19417,5,20150722012410,07,154,131,16,7
47083952,19417,4,20150716122315,07,154,131,16,7
85160741,19417,4,20150715142635,07,154,131,16,7
87962019,19417,5,20150714183348,07,154,131,16,7
19125704,19417,5,20150710084109,07,154,131,16,7
89525120,19417,3,20150709171052,07,154,131,16,7
5493995,19417,5,20150629071220,06,154,131,16,7
84403453,19417,5,20150616114058,06,154,131,16,7
36759789,19417,5,20150616112532,06,154,131,16,7
42896916,19417,5,20150613211219,06,154,131,16,7
483079,19417,5,20150612185342,06,154,131,16,7
19541802,19417,5,20150612164314,06,154,131,16,7
5291576,19417,5,20150611133101,06,154,131,16,7
1129228,19417,5,20150611110438,06,154,131,16,7
81997036,5426670,5,20150110223951,01,64,43,20,1
381655,5426670,3,20150103121252,01,64,43,20,1
58591398,5426670,5,20141209111712,12,64,43,20,1
45524708,5426670,4,20141123051810,11,64,43,20,1
39813882,5426670,3,20141102182132,11,64,43,20,1
84766638,5426670,4,20141102174932,11,64,43,20,1
50473920,5426670,3,20141026205952,10,64,43,20,1
64051478,5426670,5,20141011153743,10,64,43,20,1
763072,5426670,3,20140925091250,09,64,43,20,1
10017787,5426670,4,20140812151437,08,64,43,20,1
19745158,5426670,3,20140812144338,08,64,43,20,1
1034649,5426670,4,20140812121159,08,64,43,20,1
19857402,5426670,5,20140808094313,08,64,43,20,1
49813915,5426670,3,20140801161301,08,64,43,20,1
152668,5426670,4,20140701101038,07,64,43,20,1
62223346,5438850,4,20150429183552,04,87,58,26,3
17281116,5438850,4,20150429150445,04,87,58,26,3
10017787,5438850,5,20150320125120,03,87,58,26,3
81811739,5438850,5,20150302172050,03,87,58,26,3
40292313,5438850,4,20141230144640,12,87,58,26,3
153328,5438850,4,20140918140847,09,87,58,26,3
38792191,5438850,5,20140911144605,09,87,58,26,3
17350747,5438850,2,20140904161058,09,87,58,26,3
3444746,5438850,4,20140903160754,09,87,58,26,3
3444746,5438850,4,20140903160413,09,87,58,26,3
50473920,5438850,3,20140902203906,09,87,58,26,3
50473920,5438850,3,20140902203859,09,87,58,26,3
38973466,5438850,3,20140817104839,08,87,58,26,3
38973466,5438850,3,20140817104630,08,87,58,26,3
587403,5438850,3,20140731094036,07,87,58,26,3
19705969,6327345,4,20150804062112,08,94,72,19,2
45785707,6327345,5,20150724135925,07,94,72,19,2
40220629,6327345,3,20150721110220,07,94,72,19,2
43418880,6327345,3,20150707134029,07,94,72,19,2
54059058,6327345,5,20150625163658,06,94,72,19,2
17320622,6327345,3,20150617230244,06,94,72,19,2
50657115,6327345,3,20150617150821,06,94,72,19,2
288045,6327345,4,20150617075727,06,94,72,19,2
357912,6327345,5,20150615221346,06,94,72,19,2
56801522,6327345,5,20150611125101,06,94,72,19,2
5133714,6327345,4,20150609124956,06,94,72,19,2
88208346,6327345,3,20150419142812,04,94,72,19,2
650614,6327345,3,20150416202853,04,94,72,19,2
5703045,6327345,4,20150313213023,03,94,72,19,2
58773529,6327345,3,20150308215307,03,94,72,19,2
575209,19417,5,20150825225353,08,154,131,16,7
383760,19417,5,20150824081306,08,154,131,16,7
17404264,19417,5,20150817170207,08,154,131,16,7
32773399,19417,5,20150811220905,08,154,131,16,7
32121790,19417,5,20150807165154,08,154,131,16,7
43974402,19417,5,20150807105705,08,154,131,16,7
19625460,19417,5,20150806120617,08,154,131,16,7
37769048,19417,1,20150806111019,08,154,131,16,7
10418439,19417,5,20150806093839,08,154,131,16,7
90389854,19417,5,20150805115735,08,154,131,16,7
76531949,19417,4,20150805001350,08,154,131,16,7
17303238,19417,4,20150804103612,08,154,131,16,7
42485995,19417,4,20150803105856,08,154,131,16,7
58184429,19417,5,20150730104049,07,154,131,16,7
34798894,19417,5,20150727202956,07,154,131,16,7
65085562,5426670,5,20160322231622,03,64,43,20,1
89964934,5426670,3,20160306092516,03,64,43,20,1
