84633964,24310,5,20170407083743,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
88292217,24310,5,20170406094917,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
77363079,24310,5,20170405201943,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
82481152,24310,5,20170401155156,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
81223808,24310,5,20170331201911,03,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
73869826,24310,5,20170328204627,03,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
54315033,24310,5,20170327162907,03,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
77087925,24310,4,20170320084429,03,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
54551028,24310,5,20170316005708,03,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
942953,24310,5,20170315161343,03,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
76233718,24310,5,20170312160953,03,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
48509593,24310,4,20170308162255,03,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
177993,24310,5,20170306160643,03,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
10411236,24310,5,20170303004157,03,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
46667120,24310,4,20170226145004,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
64277420,24310,5,20170222203337,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
5010298,24310,4,20170221105642,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
43813810,24310,4,20170218132325,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
69012070,24310,5,20170216132749,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
46155377,24310,5,20170216105519,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
19424797,24310,5,20170214205332,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
59592617,24310,5,20170214134958,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
35444736,24310,5,20170210152220,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
34358493,24310,5,20170209151233,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
66716514,24310,4,20170208010119,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
50572648,24310,5,20170207115512,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
76623556,24310,5,20170203105511,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
84027660,24310,5,20170202201716,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
48971321,24310,5,20170201141821,02,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
